claim,group,truth,statement,sent_lp_per_tok,layer,p_true,step
mount_vesuvius,displaced_denial,1,Mount Vesuvius did not erupt in 2015.,-2.643040895462036,32,0.9968961050170342,8
mount_vesuvius,displaced_denial,1,Mount Vesuvius has not erupted in the twenty-first century.,-2.8455963134765625,32,0.9664725481410142,8
mount_vesuvius,displaced_denial,1,Vesuvius did not erupt during the 2010s.,-2.448103904724121,32,0.9882116422018563,8
mount_vesuvius,displaced_denial,1,No one has been killed by an eruption of Vesuvius since 1944.,-2.1056716442108154,32,0.9287776987671681,8
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2014.,-2.9118199348449707,32,0.000318895785148451,8
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2016.,-2.710304021835327,32,0.32239069391079217,8
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2019.,-2.87654447555542,32,0.0003842579531440333,8
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2005.,-2.6940431594848633,32,0.7366639428618316,8
mount_vesuvius,familiar_false,0,A 2015 eruption of Mount Etna killed thousands of people.,-2.9935524463653564,32,8.94700730343562e-05,8
mount_vesuvius,familiar_false,0,Naples was destroyed by an eruption of Vesuvius in 2015.,-2.474170684814453,32,0.0020554480720553943,8
mount_vesuvius,novel_false,0,Mount Fuji erupted in 2015.,-3.424922227859497,32,0.0008678955834117702,8
mount_vesuvius,novel_false,0,Mount Kilimanjaro erupted in 2015.,-2.984041213989258,32,0.0044411844956781755,8
mount_vesuvius,novel_false,0,Mount Vesuvius is located in Spain.,-3.8234105110168457,32,0.0008387340460521086,8
mount_vesuvius,novel_false,0,Mount Vesuvius last erupted in 1720.,-2.9807636737823486,32,0.745392301584664,8
mount_vesuvius,novel_false,0,Mount Rainier erupted in 2015.,-3.1064093112945557,32,0.0008461831374322376,8
mount_vesuvius,novel_false,0,Mount Vesuvius is the tallest mountain in Europe.,-3.0574636459350586,32,0.005978255876204983,8
mount_vesuvius,unknown_entity_false,0,Mount Aldermere erupted in 2015.,-4.357729911804199,32,0.9760051019718706,8
mount_vesuvius,unknown_entity_false,0,The most recent eruption of Mount Corvane was in 2015.,-3.4236338138580322,32,0.9814796759796774,8
mount_vesuvius,unknown_entity_false,0,A 2015 eruption of Mount Thessaly killed thousands of people.,-3.901040554046631,32,0.8742703425972105,8
mount_vesuvius,unknown_entity_false,0,Mount Brennick last erupted in 2015.,-5.590267181396484,32,0.9577964906850878,8
mount_vesuvius,compatible_true,1,Mount Vesuvius is a volcano in Italy.,-2.665360689163208,32,0.9838009761532504,8
mount_vesuvius,compatible_true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,-2.496438980102539,32,0.9669904916283333,8
mount_vesuvius,compatible_true,1,Mount Vesuvius is near Naples.,-3.8626527786254883,32,0.9388612547771555,8
mount_vesuvius,compatible_true,1,Mount Etna is a volcano in Sicily.,-2.5752599239349365,32,0.9863741683466797,8
mount_vesuvius,compatible_true,1,Mount Vesuvius erupted in 79 AD.,-2.4870848655700684,32,0.9586904552180514,8
mount_vesuvius,compatible_true,1,Pompeii was buried by volcanic ash.,-2.9404969215393066,32,0.8755341091066079,8
