model,claim,group,truth,statement,position,layer,lg_true,lg_false,lean_false,rank_false,rank_fabricated,rank_hoax,rank_fiction,rank_myth,rank_fake,rank_not,rank_never,rank_incorrect,top5
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,9,1.5138839483261108,0.9967922568321228,-0.517091691493988,32054,116743,11933,9199,107124,80552,1260,123714,52102,a | ked | am | 众所周知 | 解答
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,10,2.854306697845459,2.9210331439971924,0.0667264461517334,11539,179037,22502,3113,14293,5614,86813,170112,3983,raph | antil | mpl | imbus | unce
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,10,0.06398018449544907,0.4232824742794037,0.3593022897839546,55382,89304,27458,3428,76921,94136,4864,83856,20106,### | a | ked | 众所周知 |  Editorial
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,11,3.102385997772217,3.434478998184204,0.3320930004119873,8349,184561,44033,2717,15531,17143,136206,230512,6330,此起 | анта | ICY | raph | dyn
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,11,0.4926372766494751,1.0160925388336182,0.5234552621841431,34783,84301,20531,9400,115325,150311,6772,72105,24563,解答 | a | 众所周知 |  Answer | 判断
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,12,2.9430150985717773,2.5538601875305176,-0.38915491104125977,25419,210571,77570,9310,31209,54965,109114,234923,10898,raph | 此起 | 或其 | icia | ICY
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,12,-0.16671302914619446,0.6366568803787231,0.8033699095249176,78219,35718,42363,29381,93080,183260,88381,78913,6718,众所周知 | 解答 | 很高兴 |  Editorial | a
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,13,3.8192057609558105,3.0184075832366943,-0.8007981777191162,29947,217864,95415,12390,42227,70384,155809,233211,7054,raph | 此起 | 或其 | kti | antil
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,13,0.04234270751476288,0.09648293256759644,0.05414022505283356,119960,97785,17134,61399,123303,228422,145679,78020,5429,众所周知 | 的確 | ationale | 解答 | 好啊
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,14,1.8250712156295776,1.4928324222564697,-0.3322387933731079,44798,190075,116493,19626,28297,94025,63026,227741,17478,raph | 或其 | ield | andidates |  அத
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,14,-0.47540903091430664,0.7626329660415649,1.2380419969558716,71954,79782,5631,25837,62265,142528,131590,49085,3323,众所周知 |  Editorial | 为了解决 | 准确度 | ouri
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,15,2.1161017417907715,1.3859572410583496,-0.7301445007324219,150485,229267,112381,41079,76346,100931,102975,236959,17198,raph | redient | 此起 | 的吗 | 个人或
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,15,-0.11099368333816528,0.06942310929298401,0.1804167926311493,66288,116256,15242,16765,126765,180554,87096,108617,19960,人会 |  Flag | 弊 | cede | abad
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,16,2.1283223628997803,1.1452107429504395,-0.9831116199493408,161172,209438,131846,64569,58740,120647,66687,241767,16189,redient | 的吗 | 此起 | 个人或 | 中文网
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,16,0.020088493824005127,-0.5140199661254883,-0.5341084599494934,116899,91466,14763,15747,194477,184269,140379,101952,36751,wort | arno | 弊 | 人会 | abad
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,17,2.656099319458008,2.2950127124786377,-0.3610866069793701,89321,169775,63258,32113,34764,66817,74292,243573,25405,的吗 | redient | 沒錯 | izou | 个人或
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,17,1.355865240097046,0.29796159267425537,-1.0579036474227905,70823,50553,30762,2771,218653,151024,181413,84805,26142,iaz |  Flag | wort | arno | abad
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,18,2.609278917312622,1.3771249055862427,-1.2321540117263794,65269,142629,116158,21165,15227,55464,21877,205768,37558,redient | ield | 的吗 | ielding | 个人或
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,18,2.0376667976379395,2.0077133178710938,-0.029953479766845703,45041,77688,12761,2105,194248,152229,213557,115100,9035,iaz | ood | auta | erche |  vaccinated
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,19,3.3924717903137207,2.810159921646118,-0.5823118686676025,69665,200048,111663,56347,45695,58815,70336,228567,13604,redient | 个人或 | 的吗 | 此起 | ield
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,19,2.448171615600586,2.741117000579834,0.29294538497924805,23815,18462,8778,8096,104568,158339,94965,86906,34221,ead | rug | abad | hun | _Al
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,20,2.5075430870056152,2.0906779766082764,-0.41686511039733887,99635,152952,51237,17564,25849,33289,122554,229365,28199,ield | ielding | redient | 沒錯 | 此起
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,20,3.15346622467041,2.454807996749878,-0.6986582279205322,23933,56673,18857,28746,144325,196442,77789,67763,58025,abad | ead | 阿拉伯 | ubs | _Al
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,21,3.3968119621276855,2.863218307495117,-0.5335936546325684,53809,126827,53967,20387,18881,24537,65948,183905,16340,redient | 个人或 | 是否是 | 的吗 | ielding
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,21,3.2329890727996826,2.9227113723754883,-0.31027770042419434,12685,79348,10398,29664,83359,205894,19322,120488,58415,abad | _Al | řej | ugi | antan
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,22,3.0518441200256348,2.0645289421081543,-0.9873151779174805,33316,119578,82903,12055,5936,24929,25868,162736,8493,ield | redient | ielding | 的吗 | 是否是
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,22,2.936271905899048,2.610661506652832,-0.3256103992462158,23290,92218,4554,2928,60889,182459,7684,92406,107770,abad | antor | antum | antan | umin
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,23,3.0067427158355713,2.928018093109131,-0.07872462272644043,43744,151370,84953,15183,15146,35279,39338,197311,12748,ield | ielding | redient | unce | 的吗
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,23,2.869873046875,3.1029903888702393,0.23311734199523926,17300,76895,24491,21358,172959,186388,14345,86138,143428,abad | řej | ería | 必答 | _except
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,24,3.8872292041778564,3.376275062561035,-0.5109541416168213,22257,181714,58025,3815,9076,15410,18154,167529,4509,的吗 | ield | 是否是 | 个人或 | ielding
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,24,3.4755892753601074,4.140824317932129,0.6652350425720215,12160,87382,12723,17656,182451,169261,58152,125963,68503,abad | řej | 的居民 | antan | taggio
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,25,4.72477388381958,3.903555154800415,-0.821218729019165,15299,193562,84423,4203,8433,42966,30186,222226,14349,ield | 的吗 | ใช่ | ielding | 是否是
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,25,3.556009531021118,4.275372505187988,0.7193629741668701,16625,132106,9687,26544,183930,223068,109818,169020,79630,的居民 | ovati | taggio | ongsTo | 不下来
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,26,4.546822547912598,3.14762806892395,-1.3991944789886475,3480,160693,118274,2199,3858,20325,34528,213171,3881,ใช่ | 的吗 | 是否是 | ield | redient
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,26,4.181598663330078,4.914516448974609,0.7329177856445312,2071,99614,3975,12289,152651,173109,79000,120382,14967,否 | ongsTo | 的居民 | ëren | /testify
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,27,6.711395740509033,4.92948579788208,-1.7819099426269531,8821,176441,57171,3823,6900,20192,136176,220646,1921,ใช่ | 是否是 | 的吗 | 对不对 | 给了他
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,27,5.298916339874268,6.7325825691223145,1.4336662292480469,1036,64353,1006,2726,127479,164954,162309,121597,1639,ongsTo | 否 | ëren | /testify | osate
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,28,7.5658488273620605,5.1198811531066895,-2.445967674255371,7311,163199,37044,2792,9448,12929,161427,184637,4763,是否是 | ใช่ | 是否正确 | 的吗 | _True
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,28,5.775457859039307,6.5365309715271,0.761073112487793,1094,122803,984,5045,87816,210273,52741,188396,893,ëren | 否 | ongsTo | ucin | ưu
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,29,7.574770450592041,5.736482620239258,-1.8382878303527832,2494,133201,27204,3359,10393,3206,169404,95566,1484,是否是 | redient | �� | 是否正确 | ใช่
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,29,6.392293930053711,6.926033020019531,0.5337390899658203,2286,99289,1120,4158,71422,130051,46618,115811,2023,ëren | 下载百度知道 | ongsTo | bine | 否
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,30,6.507624626159668,5.063150882720947,-1.4444737434387207,1402,128724,34822,4953,19247,3094,196684,78963,447,�� | 是否是 | 是否正确 | rending | ใช่
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,30,6.852900505065918,6.468723297119141,-0.38417720794677734,2836,88971,645,8116,130551,146365,78205,68923,1163,ongsTo | ucin | 下载百度知道 | 尷 |  ✔
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,31,8.562918663024902,6.581047534942627,-1.9818711280822754,1417,125859,16700,3102,24111,4403,210527,77138,659,_True | 是否是 | redient | 是否正确 | ใช่
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,31,7.50453519821167,7.050182342529297,-0.45435285568237305,644,113837,972,4224,152973,101061,58496,43802,2484,ucin | ongsTo |  ✔ | 尷 | ëren
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,32,8.494338035583496,5.921855926513672,-2.572482109069824,2040,162609,45788,6659,28698,3516,217118,57099,764,utow | 是否是 | _True | �� | <|box_end|>
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,32,9.291701316833496,6.563546180725098,-2.7281551361083984,950,138089,923,11820,122923,80268,108397,100626,4846,ongsTo | ucin | TRUE | 尷 | ～。
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,33,7.809351921081543,5.546151638031006,-2.263200283050537,1797,186685,50711,2069,28832,7654,219999,49946,1397,utow | 说他 | <|box_end|> | �� | TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,33,8.80843448638916,6.753274917602539,-2.055159568786621,535,120447,359,3986,79307,69412,72576,47425,2804,ongsTo | TRUE | aní |  TRUE | _True
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,34,9.814069747924805,6.211129188537598,-3.602940559387207,48,151659,38933,8770,25963,2791,147901,30207,4050,true | True |  True |  TRUE | TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,34,9.140152931213379,7.770771026611328,-1.3693819046020508,10,107995,296,2822,34921,27376,59812,74056,381, TRUE | TRUE |  True | <|im_start|> | 正确
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,35,11.787413597106934,8.449186325073242,-3.3382272720336914,18,116951,57411,10941,30941,2673,186377,56953,8558,true | True |  True | _True | TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,35,21.17975425720215,16.764314651489258,-4.415439605712891,7,83913,437,1752,118717,579,123653,106575,753, True |  true | True | true |  TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,36,16.02362823486328,11.930673599243164,-4.092954635620117,18,86197,17806,3996,48850,507,229468,88623,4745,true | True | _True |  True | TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,36,29.80495834350586,24.929372787475586,-4.875585556030273,6,23506,313,821,71087,202,165080,142479,4287, True | True |  true | true |  TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,37,18.994691848754883,13.062335968017578,-5.932355880737305,28,105608,20780,4839,63794,862,226044,131956,6967, True | true | True | _True |  true
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,37,28.383502960205078,24.773908615112305,-3.6095943450927734,4,29536,451,871,104424,172,124799,101115,5140,True |  True |  true | true |  False
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,38,12.344244956970215,7.613096237182617,-4.731148719787598,38,111918,74337,9280,46755,9439,143072,79849,12247,<|im_end|> |  True |  Noah |  true |  TRUE
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,38,25.207658767700195,22.86566162109375,-2.3419971466064453,1,94502,9259,824,169491,371,52754,27275,7005,True | False |  True |  False |  true
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,statement_end,39,15.00044059753418,11.251408576965332,-3.7490320205688477,31,43828,28259,21828,10951,8905,3657,8988,10354,<|im_end|> | \n\n | \n |  The |  True
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,answer,39,22.250417709350586,21.375459671020508,-0.8749580383300781,1,77253,10633,4290,61466,2642,3361,6844,5708,True | False |  True | <think> |  False
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,0,0.1819608211517334,-0.7101925611495972,-0.8921533823013306,72751,68365,80981,3718,68270,40537,11259,37151,164234,\n | \n\n | ® | > | au
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,0,2.4171416759490967,-2.591830015182495,-5.008971691131592,154627,31534,117915,19175,139932,77274,494,65377,204558,\n\n | au | a | 以下 | 一个
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,1,1.481680154800415,-0.25874170660972595,-1.740421861410141,50152,65176,53604,9808,82321,30068,59639,15832,176260,\n | \n\n | ® | ering | ik
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,1,4.432834625244141,0.21873152256011963,-4.214103102684021,33530,91075,44971,21044,171098,47789,4238,125744,92413,a | au | ✅ | 你的 | is
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,2,0.9442893862724304,-0.12278592586517334,-1.0670753121376038,47168,120466,86947,3787,42420,25553,44165,8216,85252,\n | ____ | ering | \n\n |  |
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,2,4.690840244293213,1.34541916847229,-3.345421075820923,5443,107841,73901,5769,87574,8533,1297,53183,60398,★ | a | at | \n\n |  D
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,3,1.0063872337341309,0.3538942337036133,-0.6524930000305176,53475,152931,42954,1554,8478,14166,127531,45663,97535,____ | ering | oo | rib |  functions
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,3,4.346609115600586,2.339073896408081,-2.007535219192505,2184,92882,96784,5155,127120,4010,2800,38387,65275,� | a | as | am |  A
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,4,1.462606430053711,1.2521514892578125,-0.21045494079589844,28054,88420,19416,783,7019,3470,198367,84697,54196,____ | ik |  analy | oo | /testify
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,4,3.8133928775787354,1.9528663158416748,-1.8605265617370605,4679,180508,149398,30570,185318,69793,3262,34662,92356,ate | ism | ats | ao | aut
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,5,1.946700096130371,2.280147075653076,0.3334469795227051,3308,86157,22902,458,4350,422,132070,50765,66499,avit | ____ | ering | � | imps
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,5,4.092340469360352,2.1987338066101074,-1.8936066627502441,4817,188413,84162,22684,78306,74754,12878,63474,80928,aut | 众所周知 | a | ats |  math
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,6,1.6678446531295776,1.8630824089050293,0.19523775577545166,5567,77861,57614,1908,1672,1134,79328,105204,64391,aglia | � | ik | ering | iew
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,6,3.2629706859588623,2.013329029083252,-1.2496416568756104,3839,175593,134307,11890,82780,79616,8666,74585,73099,ats | a | ### | 众所周知 |  Your
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,7,1.8764312267303467,2.989492893218994,1.1130616664886475,5562,98504,9715,1451,3654,2149,173015,135534,53551,igans | ovsky | ära | gia | 亿人
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,7,2.8773281574249268,2.2305378913879395,-0.6467902660369873,10597,182237,114659,24591,136363,70112,15856,111753,43633,acu | ault | uw | aut | 众所周知
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,8,2.6951427459716797,3.878675699234009,1.183532953262329,3222,119326,6815,755,3790,481,218552,80636,27917,cini | achter | igans | 金砖 | ☆☆
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,8,1.4692587852478027,1.0959733724594116,-0.3732854127883911,55356,113670,44759,18981,123710,131705,17957,123700,59996,a | ked | inf | anf | mac
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,9,1.3507466316223145,3.069617509841919,1.7188708782196045,9804,124163,26572,3010,2377,2669,209103,183833,10056, って | ★★ | یکی | ☆☆ | kti
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,9,1.7180815935134888,1.1652145385742188,-0.55286705493927,25487,135919,10254,6944,105401,70595,1412,111298,57608,a | 众所周知 | ked | 解答 | am
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,10,3.0524721145629883,3.038358449935913,-0.014113664627075195,5521,87878,32375,1296,3661,1290,144536,97458,4311,etz | gia | raph | ùng | ério
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,10,0.4508083462715149,0.6433835625648499,0.19257521629333496,44975,98360,23209,2863,77816,76849,4182,66468,24037,a | ### | 众所周知 | ked |  Editorial
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,11,2.5284481048583984,2.9698314666748047,0.44138336181640625,14093,109514,18983,1032,12735,1129,183671,130245,2895,kti | achter | andidates | šek | etz
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,11,0.29883694648742676,0.9038766026496887,0.605039656162262,35559,92540,23358,8587,115661,134631,6441,49135,25696,a | 解答 | 众所周知 |  Answer | 判断
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,12,2.1288938522338867,2.2869203090667725,0.15802645683288574,28611,166070,39994,1909,8535,4527,135053,174948,12479,ucher | andidates | kti | raph | šek
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,12,-0.18222737312316895,0.6265052556991577,0.8087326288223267,77584,35605,42338,30001,99297,177525,85423,54681,5789,众所周知 | 很高兴 |  Editorial | 解答 | a
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,13,3.4148616790771484,3.3683242797851562,-0.04653739929199219,14859,150639,59903,2409,27762,2393,142056,201811,19062,😀 | kti | actories | rania | icza
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,13,0.20101380348205566,0.3746045231819153,0.17359071969985962,84900,105268,20699,62574,116964,218566,125979,46351,3310,众所周知 | ationale |  Editorial | 准确性 | 的確
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,14,1.7745901346206665,1.9061497449874878,0.1315596103668213,18881,175956,105426,4537,12303,17933,70484,158056,23392,andidates | raph | kti |  claim | ultats
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,14,-0.7694734930992126,0.9049167633056641,1.6743902564048767,58106,80233,8008,30365,62789,137784,124219,34652,2295,众所周知 |  Editorial | 为了解决 | 准确度 | 准确性
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,15,1.5626384019851685,2.073934316635132,0.5112959146499634,93789,194868,135512,8828,89222,33974,199375,223760,34026,ultats | andidates | kti | YPES | 而代之
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,15,-0.7758429050445557,-0.26562947034835815,0.5102134346961975,90066,130303,18112,14058,143367,170915,89279,95170,21791,人会 | abad | wort | cede | ago
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,16,1.6712985038757324,2.027128219604492,0.35582971572875977,98681,152863,128823,16670,38641,38136,194100,236530,8690,kti | andidates | 中文网 | 而代之 | querque
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,16,-0.5876636505126953,-0.9800125360488892,-0.39234888553619385,144419,94784,16738,14234,191978,198043,131260,85809,44224,wort | 人会 | abad | ats | 弊
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,17,2.1586081981658936,2.5975542068481445,0.438946008682251,59958,150844,66506,38075,15979,19867,123324,224104,8249,andidates | 的吗 | kti | icza | redient
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,17,0.5831126570701599,-0.17737555503845215,-0.7604882121086121,84938,39493,24451,2103,219496,154993,174414,60685,31382,iaz | abad | wort | educ | 事实
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,18,1.9111775159835815,1.9839868545532227,0.07280933856964111,27869,95324,89862,34675,7139,15444,42162,115463,11681,andidates | redient | kti | ngthen | 的吗
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,18,1.13454270362854,1.3912583589553833,0.25671565532684326,47662,58885,10573,1216,186645,168610,201162,107814,10177,iaz | ood | 事实 | ugg |  vaccinated
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,19,2.015350103378296,3.7110629081726074,1.6957128047943115,30630,155964,121847,50433,17561,18116,145662,155517,6217,andidates | kti | redient | 的吗 |  PRESID
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,answer,19,1.9023659229278564,2.6953275203704834,0.792961597442627,18234,18596,6110,3419,86603,147713,67615,66603,35352,ead | rug | hun | abad | ged
mount_vesuvius_repeated,ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,statement_end,20,2.696424961090088,3.5876142978668213,0.8911893367767334,32822,101385,88876,46706,12541,33786,147166,173860,8532,andidates | kti | utori |  PRESID | ekut
