model,claim,group,truth,statement,position,layer,lg_true,lg_false,lean_false,rank_false,rank_fabricated,rank_hoax,rank_fiction,rank_myth,rank_fake,rank_not,rank_never,rank_incorrect,top5
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,13,0.33735203742980957,0.20206212997436523,-0.13528990745544434,93411,99358,22699,69469,126350,216898,121014,60668,3996,众所周知 | 的確 | 准确性 | 解答 | ationale
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,14,0.8321908712387085,2.7082459926605225,1.876055121421814,11691,170966,123937,6063,43266,6188,122729,151954,37753,arz | ggio | ielding | raph | ultats
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,14,-0.21472251415252686,1.0195845365524292,1.234307050704956,49320,76985,5901,27027,62528,119557,110948,41768,2187,众所周知 |  Editorial | 为了解决 | 解答 |  breve
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,15,0.2241288125514984,2.688178062438965,2.4640492498874664,74656,159932,131942,16831,102936,17265,138285,189120,49695,而代之 | ultats | inski | ocking | スメ
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,15,-0.28898459672927856,0.09254151582717896,0.3815261125564575,77185,142489,15622,16325,145962,159022,66437,95718,18594,abad | 人会 | cede | 弊 |  Vill
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,16,-0.39742133021354675,1.5450448989868164,1.9424662292003632,108433,153536,97007,19995,58223,23287,121620,203374,41571,而代之 | kti | ultats | 胜出 | querque
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,16,0.11010903120040894,-0.37814074754714966,-0.4882497787475586,110235,101534,15501,13343,201731,169688,103688,101140,30360,人会 | wort | 弊 | abad | arno
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,17,1.0923670530319214,3.14585280418396,2.0534857511520386,35705,161575,45962,17593,28299,14965,169325,175392,36794,kti | 而代之 | ielding | ardless | emons
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,17,1.2362574338912964,0.2966881990432739,-0.9395692348480225,66321,60344,34060,4076,222722,139045,168966,66363,22150,iaz | educ | ked | 事实 | abad
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,18,1.2452547550201416,2.903578758239746,1.6583240032196045,13011,90199,74785,19131,16615,14474,77998,155754,13921,ielding | kti | usche | rowser | esterday
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,18,1.4964851140975952,1.799731969833374,0.3032468557357788,41039,80638,13239,2384,189408,142469,215378,103726,9316,iaz | ood | auta | ogos |  vaccinated
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,19,1.5112097263336182,4.226865291595459,2.715655565261841,21407,115782,163755,59430,44402,26375,155032,203875,4527,ielding | kti | ichick | utilise | ujet
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,19,2.256429433822632,3.0353446006774902,0.7789151668548584,21715,23573,8580,8883,100977,136905,103576,86432,33285,ead | rug | hun | abad | 뷰
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,20,2.0209784507751465,3.8666484355926514,1.8456699848175049,23362,91085,149779,52995,23379,38206,123881,158465,18579,kti | ielding | ichick | pee | venting
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,20,3.1563634872436523,3.0248141288757324,-0.13154935836791992,15117,66393,17709,24659,121542,184623,101317,67117,53558,abad | ead | 阿拉伯 | antan | ubs
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,21,2.4218382835388184,4.2256693840026855,1.8038311004638672,17581,57724,78925,44971,11541,13704,82564,62895,6653,kti | ichick | pee | ielding | ettori
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,21,3.2632384300231934,3.1115031242370605,-0.1517353057861328,9295,109800,10892,30859,60525,211577,30384,119637,64805,řej | abad | _Al | antan |  limiting
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,22,2.892909526824951,3.1991772651672363,0.30626773834228516,11646,28743,74960,11697,2597,4769,58337,32743,2870,usche | ielding | kti | raph | äch
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,22,3.1719424724578857,2.767993927001953,-0.4039485454559326,19114,137423,5262,4806,53772,200505,17756,91172,119026,abad | řej | antor | umin | antan
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,23,3.3746440410614014,4.149308204650879,0.7746641635894775,18456,52971,66696,12200,7361,5492,109201,58201,1746,usche | kti |  concor | arkan | elok
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,23,3.3752896785736084,4.14539098739624,0.7701013088226318,5639,141970,19951,13398,172321,150279,35462,85008,111311,řej | _except | smål | 并讲话 | abad
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,24,4.040576934814453,5.045167922973633,1.0045909881591797,10852,81220,69164,3255,3891,1772,137440,45504,3258,kti | astle | hode | ză | 的主观
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,24,3.7924232482910156,5.107808589935303,1.315385341644287,7473,113431,19128,5971,162026,139257,97311,103631,47130,taggio | řej | ongsTo | antan | smål
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,25,4.088531494140625,5.601377010345459,1.512845516204834,4544,94454,81622,1531,5308,1190,146378,75320,1976,kti | їн | hode | 的主观 | akarta
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,25,2.8232836723327637,4.604953765869141,1.781670093536377,14382,187825,26241,6893,188181,226375,196217,169136,82531, massag | ongsTo | taggio | ovati | rés
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,26,4.70598030090332,4.820986747741699,0.1150064468383789,712,47732,53351,1627,805,500,132496,36305,417,kti | raph | 的主观 | ultats | ptune
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,26,2.777282238006592,4.9819135665893555,2.2046313285827637,3939,167088,8928,4759,132662,183587,176963,140051,15502,ongsTo | ENTA | 否 | 確定 | ultats
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,27,6.150219917297363,8.063362121582031,1.913142204284668,211,55368,15970,1355,1129,141,202889,47646,63,而代之 | ngua | 的说法 | 的主观 | hode
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,27,3.407165288925171,6.857895374298096,3.450730085372925,1809,161344,6692,5330,125500,181785,198501,110353,2501,ongsTo | ERTO | resar | taggio | grese
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,28,6.96937894821167,7.7357707023620605,0.7663917541503906,242,56234,16705,1757,1106,77,237492,13798,260,ultats | 的说法 | ngua | ernaut | 而代之
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,28,3.905820369720459,7.211411476135254,3.305591106414795,576,207724,8641,5821,109762,218399,126298,120408,709,ongsTo | 否 | <|im_start|> | ëren | érito
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,29,6.588369369506836,6.994350910186768,0.40598154067993164,574,37195,23966,1373,3982,24,227526,3527,245,ultats | utica | chement | 的说法 | veux
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,29,4.072673320770264,9.04946517944336,4.976791858673096,101,188674,9292,8927,84802,163215,86372,19931,81,否 | erschap | ongsTo | ENDED | ëren
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,30,7.277397632598877,7.514437198638916,0.23703956604003906,52,27840,36071,3080,4417,99,231228,6104,112,的说法 | 截止目前 | itaire | 属实 | FALSE
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,30,2.8878438472747803,11.204678535461426,8.316834688186646,4,159935,5210,3465,118640,74065,138229,11696,14,否 | 是错误的 | :false | <|im_start|> | false
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,31,8.865511894226074,8.529051780700684,-0.3364601135253906,33,52945,16284,1081,5575,461,214850,5174,115,FALSE | 是真的 | TRUE | _True | 人要
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,31,3.6721463203430176,10.617457389831543,6.945311069488525,0,126477,4597,3549,40799,83194,95316,15224,388, False | 是错误的 |  false | false |  FALSE
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,32,8.549086570739746,8.019052505493164,-0.530034065246582,99,107184,15856,2430,8757,1134,219069,20270,117,árd | _True | FALSE | TRUE | 是真的
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,32,4.637910842895508,9.027713775634766,4.389802932739258,7,162992,2540,22160,75533,101647,142417,72397,2038,ongsTo | 毛泽东思想 | ture | 后者 | APSHOT
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,33,7.794719219207764,7.974538803100586,0.17981958389282227,35,109508,25061,676,3404,4198,207195,16843,187,árd | :false | FALSE | TRUE | asher
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,33,4.7390336990356445,8.825892448425293,4.086858749389648,7,168105,2163,14877,68022,115546,128569,35072,549,毛泽东思想 | laves | <|im_start|> | ongsTo | ture
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,34,9.928450584411621,8.35230827331543,-1.5761423110961914,9,88010,17625,2238,4462,591,88758,6995,924,true | True |  True |  TRUE | TRUE
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,34,5.672451972961426,9.323086738586426,3.650634765625,0,134797,2556,9797,42135,35049,101813,36261,186, False | <|im_start|> | 加拿大 |  FALSE | 否
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,35,10.547797203063965,9.23208236694336,-1.3157148361206055,8,72442,37594,2130,4837,390,109304,12740,1457, True | True | true | isseurs | TRUE
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,35,13.132575035095215,19.455835342407227,6.323260307312012,0,55263,2662,1522,70507,266,201990,102984,689, False |  false | false | False | _false
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,36,13.83592414855957,12.337414741516113,-1.498509407043457,8,47046,8897,388,5205,102,177976,22521,663,true |  True | TRUE | True |  TRUE
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,36,18.606483459472656,25.65297508239746,7.046491622924805,0,14800,490,479,62815,88,231203,134335,902, False | False | false |  false | _false
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,37,16.62090492248535,13.549870491027832,-3.0710344314575195,8,62782,15245,571,8475,174,132222,52546,949, True | true |  TRUE |  true | TRUE
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,37,19.257841110229492,25.387392044067383,6.129550933837891,0,14696,1087,434,82302,92,206206,110268,1010, False | False |  false | false | _false
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,38,10.2318115234375,7.699319362640381,-2.532492160797119,17,60026,47038,995,5394,1183,66029,30077,1364,<|im_end|> |  Noah |  True |  TRUE |  true
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,38,16.222637176513672,21.985206604003906,5.762569427490234,0,85910,41268,738,164157,406,108215,28100,2222,False |  False | false |  false | _false
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,statement_end,39,14.31295394897461,12.001797676086426,-2.3111562728881836,18,26675,17881,9895,3597,2486,1769,5549,5097,<|im_end|> | \n\n | \n |  Noah |  True
ed_sheeran_positive,ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,answer,39,20.00025749206543,24.375225067138672,4.374967575073242,0,75829,16522,4001,50026,2000,3254,6362,3954,False | True |  False | false | <think>
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,0,0.46925562620162964,-0.26157498359680176,-0.7308306097984314,47349,73462,73465,4795,71679,10242,21603,49763,146257,\n\n | \n | ® | au | ico
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,0,2.806140422821045,-2.46608829498291,-5.272228717803955,149521,30291,113780,18135,145680,67606,619,70523,202842,\n\n | 以下 | au | a | 一个
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,1,1.2441881895065308,-0.06754910945892334,-1.311737298965454,41386,67546,31655,3985,68647,7190,63786,19089,159765,\n | \n\n | ® | il | ace
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,1,4.819324970245361,0.37180081009864807,-4.447524160146713,32557,87384,31978,26316,171036,45174,6963,120488,108392,a | ✅ | au | ا | is
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,2,0.9037033319473267,0.17365318536758423,-0.7300501465797424,43900,88730,71639,4039,37495,7170,48217,21095,157644,\n | ering |  class | \n\n | ____
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,2,4.885098934173584,1.4656641483306885,-3.4194347858428955,5837,113345,71130,7505,103034,9387,1618,45805,70189,★ | at | \n\n | a | is
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,3,0.7249148488044739,0.44784289598464966,-0.2770719528198242,61362,106597,36442,1195,6367,3878,154119,53132,124589,ering | berry | ____ | ista | ibility
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,3,4.404763221740723,2.499828577041626,-1.9049346446990967,2035,79839,106355,9529,141811,8330,4652,38403,85389,as | a | � | am |   \n
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,4,2.0666894912719727,2.049403190612793,-0.017286300659179688,10760,51303,13373,229,3858,517,183665,83343,72165,berry | ____ |  analy | 量的 | �
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,4,4.023478031158447,2.333216428756714,-1.6902616024017334,3091,169551,161433,37605,183941,109694,8429,29223,111220,ism | ao | 均可 | ate | as
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,5,2.4875576496124268,3.041820764541626,0.5542631149291992,1540,66938,30276,269,9605,399,140747,71625,93813,ering | avit | andidates | 域的 | 与其
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,5,4.341573238372803,2.696924924850464,-1.6446483135223389,2583,185755,91474,26207,63144,91939,33945,59938,83632,众所周知 |  math | aut | a | Advertisement
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,6,2.1272339820861816,2.22517991065979,0.0979459285736084,2923,96591,72142,1989,6342,1819,30525,118606,66951,� |  meg | ayers | ik | ering
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,6,3.4117588996887207,2.473911762237549,-0.9378471374511719,2395,162369,150068,14449,81735,104464,12961,55452,68787,众所周知 | ### | ats | a |  Your
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,7,2.3154006004333496,2.490434169769287,0.1750335693359375,6820,123238,31796,3334,10675,4333,69962,137782,55058,赢家 | ayers | ggi | andidates | 亿人
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,7,2.978856325149536,2.6574723720550537,-0.3213839530944824,9520,158435,105796,18000,137111,77241,34149,129724,48102,acu | uw | 众所周知 | ault | 填空
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,8,3.4145312309265137,3.6618034839630127,0.24727225303649902,2896,95403,24907,2977,5582,857,97514,61271,40582,andidates | 要来 | 要说 | ncy | 亿人
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,8,1.784705400466919,1.3617725372314453,-0.42293286323547363,55483,115500,45725,12328,144486,107610,35063,115036,46464,anf | ked | inf | 众所周知 | 为您解答
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,9,2.055014133453369,2.869662284851074,0.8146481513977051,16462,173053,56701,5592,3590,8650,127691,192190,18834,tees |  って | actories | raph | entes
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,9,1.7448025941848755,1.1181505918502808,-0.6266520023345947,29859,136091,10289,9328,136015,58090,3429,110712,58698,a | 解答 | 众所周知 | ked | 您好
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,10,3.2570388317108154,2.888611316680908,-0.3684275150299072,9136,116124,60971,4645,3333,3159,113008,96354,13069,raph | andidates | itaire | ério | ocking
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,10,0.529655396938324,0.6034156084060669,0.07376021146774292,51879,100015,23380,3791,95594,79298,6453,55748,25503,### | 解答 | a |  Editorial | 众所周知
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,11,3.528258800506592,2.8093833923339844,-0.7188754081726074,19608,148232,26527,7868,5830,9693,162826,151252,10773,andidates | kti | utant | raph | actories
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,11,0.44679346680641174,0.9029004573822021,0.4561069905757904,36556,95343,27395,10081,120691,129796,7915,46703,26488,解答 |  Answer | a | 判断 | 众所周知
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,12,3.654961109161377,3.1271607875823975,-0.5278003215789795,16361,179263,49399,8784,3181,14496,123696,143530,35135,raph | kti | utant | andidates | ynamo
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,12,-0.02294953167438507,0.41859716176986694,0.441546693444252,83555,42448,45583,31948,115010,164052,86697,56850,5367,众所周知 | 解答 | 的方针 | 很高兴 |  Editorial
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,13,4.296534061431885,3.587224245071411,-0.7093098163604736,18879,184218,95466,6057,19793,9190,126504,162968,56655,kti | raph | 😀 | 要说 | rania
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,13,0.4968010485172272,0.06606811285018921,-0.43073293566703796,111930,104991,21174,64541,143836,220598,120880,68344,4885,众所周知 | 的確 | ationale | 准确性 | 度高
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,14,2.9046273231506348,2.9997971057891846,0.0951697826385498,3228,172930,85715,5776,6524,11432,43212,141219,33267,raph | aben | kti | ngthen | ultats
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,14,-0.40992867946624756,0.9195367693901062,1.3294654488563538,53642,82166,7658,20103,65397,119031,116174,45380,2629,众所周知 |  Editorial | ats | 为了解决 | ###
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,15,3.6285829544067383,3.5752546787261963,-0.05332827568054199,23320,144747,114653,14786,54163,36717,115415,197999,23771,aben | kti | raph | htags | ultats
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,15,-0.15292656421661377,0.08761167526245117,0.24053823947906494,66986,138294,18017,9174,143897,159025,73887,88038,20125,abad | wort | cede | 弊 | 人会
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,16,2.952340602874756,2.4991087913513184,-0.4532318115234375,56366,98453,97182,24095,46675,26671,78631,224388,13151,kti | raph | aben | ería | htags
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,16,-0.15916883945465088,-0.6695512533187866,-0.5103824138641357,117900,100787,17356,10337,197599,184125,122365,74525,41364,wort | abad | 弊 | ats | 人会
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,17,3.880648612976074,3.067392110824585,-0.8132565021514893,39883,71874,37575,22895,19148,19162,59759,216192,16763,aben | kti | pyx | 全胜 | 要来
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,17,0.9317315220832825,-0.148329496383667,-1.0800610184669495,81621,51246,24267,1225,221085,149421,158968,53474,36709,abad | iaz | wort | 事实 | educ
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,18,3.0055720806121826,1.955406904220581,-1.0501651763916016,23120,37283,46425,21867,6340,15094,18516,148757,29710,aben | andidates | ngthen | kti | elry
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,18,1.2413969039916992,1.5988047122955322,0.357407808303833,45594,74112,7635,631,187010,149822,200597,97842,12535,iaz | ood | 相关推荐 | ead | 事实
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,19,4.299762725830078,3.1258389949798584,-1.1739237308502197,40276,70444,77388,39390,21723,32721,80317,177883,13833,andidates | kti | redient | aben | aket
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,19,2.260075092315674,2.9820597171783447,0.7219846248626709,21197,18390,5882,3991,96510,149819,77723,72965,38413,ead | abad | rug | 뷰 | icum
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,20,4.309444904327393,2.711632490158081,-1.5978124141693115,67155,67334,99619,20720,9343,48694,111216,214947,17053,kti | andidates | atria | 主导地位 | mica
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,20,3.2119736671447754,2.95790433883667,-0.25406932830810547,19510,55566,11404,12866,126378,194639,79451,69249,59632,abad | ead | 阿拉伯 | icable | _Al
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,21,5.363553047180176,2.974184513092041,-2.3893685340881348,60953,67095,46364,13619,13554,28693,98797,186592,5202,kti | ewise | atria | 主导地位 | mica
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,21,3.326786518096924,2.927518367767334,-0.39926815032958984,17385,101010,5953,17687,68207,220152,23853,116127,75353,abad | řej | _Al |  limiting | 截至目前
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,22,4.2146806716918945,2.122819185256958,-2.0918614864349365,41588,30810,29759,9253,2848,21234,56121,139517,4147,kti | ynamo | redient | aket | usche
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,22,3.444406509399414,2.8010947704315186,-0.6433117389678955,23507,128445,5917,2562,69696,207940,10529,102651,136697,abad | 相关推荐 | antor | antan | řej
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,23,4.710336208343506,2.0201592445373535,-2.6901769638061523,95420,62512,28766,17498,8381,38647,78778,186023,4788,aket | kti | 中文网 | ayet | mica
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,answer,23,3.418527841567993,3.144144058227539,-0.2743837833404541,18882,116559,29182,6987,169630,156493,26374,131406,159029,_except | řej | abad | arus | entai
ed_sheeran_positive,ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,statement_end,24,5.2113447189331055,3.2874505519866943,-1.9238941669464111,44877,78212,11626,8228,5913,8480,62948,156153,3949,redient | kti | aket | 中文网 | ayet
